id,Name,Country,Latitude (º),Longitude (º),Altitude (meters),drought_index,PC1,PC2,PC3,Group,Survival_insitu_Madrid,Survival_insitu_Tübingen
9876,Pad-0,ESP,41.34,0.99,981,NA,-0.0190086,-0.0217454,-0.0297369,NESpain,NA,NA
9877,Pdl-0,ESP,43.02,-5.6,1465,NA,-0.00640501,-0.0223279,0.0104934,NWSpain,NA,NA
9878,Pee-0,ESP,40.78,-3.62,870,NA,-0.0225973,-0.0272241,-0.0107813,NESpain,NA,NA
9879,Per-0,ESP,37.6,-1.12,361,NA,-0.186651,0.00747328,0.00256471,Relicts,NA,NA
9880,Pib-1,ESP,42.72,-3.44,640,NA,-0.0290237,-0.0189023,-0.00654409,NESpain,NA,NA
9881,Pie-0,ESP,40.46,-5.32,1073,NA,-0.021062,-0.0224344,0.0110958,NWSpain,NA,NA
9882,Pil-0,ESP,40.46,-4.26,863,NA,-0.021601,-0.0288285,-0.00310833,NWSpain,NA,NA
9883,Piq-0,ESP,42.1,-2.56,1267,NA,0.00278638,-0.0243298,-0.000104119,NWSpain,NA,NA
9885,Prd-0,ESP,41.14,-3.68,1145,NA,-0.0070771,-0.025803,0.00153546,NWSpain,NA,NA
9886,Pru-0,ESP,42.38,1.73,1151,NA,-0.0127769,-0.0244334,-0.025378,NESpain,NA,NA
9887,Pun-0,ESP,40.4,-4.77,814,NA,-0.259071,0.0298776,0.00558294,Relicts,NA,NA
9888,Pva-1,ESP,40.93,-3.31,870,NA,-0.0171137,-0.0267711,-0.00850589,NESpain,NA,NA
9890,Rib-1,ESP,43.16,-5.07,711,NA,-0.00880008,-0.0208044,0.0082145,NWSpain,NA,NA
9891,Sal-0,ESP,41.93,2.92,241,NA,0.00165604,-0.0271776,0.00299632,NESpain,NA,NA
9892,Sam-0,ESP,42.68,-6.96,880,NA,-0.00984366,-0.0227339,0.0126417,NWSpain,NA,NA
9894,Sen-0,ESP,42.59,0.76,1463,NA,-0.00481321,-0.00977586,-0.00597877,NESpain,NA,NA
9895,Sfb-6,ESP,41.78,2.57,261,NA,0.00487338,-0.0216504,0.00353914,NESpain,NA,NA
9897,Smt-1,ESP,40.95,-5.63,787,NA,-0.0274105,-0.0227025,0.0123087,NWSpain,NA,NA
9898,Som-0,ESP,41.14,-3.58,1451,NA,-0.00590344,-0.0210781,-0.00585645,NWSpain,NA,NA
9899,Tau-0,ESP,42.54,0.84,1281,NA,-0.0136839,-0.0170062,-0.0357529,NESpain,NA,NA
9900,Tri-0,ESP,37.38,-6.01,12,NA,-0.00886902,-0.0303176,0.0280194,SMediter,NA,NA
9901,Urd-1,ESP,42.27,-2.98,1338,NA,-0.00279685,-0.0228328,-0.00536847,NESpain,NA,NA
9902,Usa-0,ESP,40.71,-3.24,809,NA,-0.0104485,-0.0233631,-0.00783768,NESpain,NA,NA
9903,Val-0,ESP,42.31,-3.1,1162,NA,0.00153681,-0.0266124,0.00175544,NWSpain,NA,NA
9904,Vas-0,ESP,40.95,-3.31,859,NA,-0.00926166,-0.0264349,-0.00698146,NWSpain,NA,NA
9905,Ven-0,ESP,40.76,-4.01,1618,NA,-0.215088,0.0294212,0.00524676,Relicts,NA,NA
9906,Mah-6,ESP,40,4.25,2,NA,0.000186874,-0.0234486,0.00485709,NESpain,NA,NA
9910,BRI-2,FRA,50.68,3.52,47,0.000198084,0.00884999,-0.0237581,0.000500202,NEEurope,0.666666667,1
9915,Mar-4-16,FRA,47.45,3.94,352,NA,0.0142105,-0.00155455,0.016873,EEurope,NA,NA
9918,SAUL-24,FRA,47.43,5.21,245,NA,0.00917211,-0.023066,0.00936012,CEurope,NA,NA
9920,DIR-9,FRA,48.54,4.32,133,5.88E-05,0.0113527,-0.0233636,0.00405777,NEEurope,0.4,1
9924,PLY-20,FRA,48.59,4.24,103,NA,0.00992171,-0.00917127,-0.00862211,CEurope,NA,NA
9925,RUM-20,FRA,48.91,4.52,120,-0.000368676,0.00927243,-0.0165729,-0.000329487,NEEurope,0,1
9927,ARR-17,FRA,44.05,3.69,286,NA,0.00942255,-0.0203866,0.00369121,NEEurope,NA,NA
9928,BEZ-9,FRA,44.12,3.77,424,NA,0.00980431,-0.0215552,0.0107619,CEurope,NA,NA
9933,VED-10,FRA,43.74,3.89,138,0.000109721,0.011435,0.051486,0.031104,Asia,0.857142857,1
9935,BAU-15,FRA,50.6,2.93,26,NA,0.00682274,-0.0218373,0.0168837,CEurope,NA,NA
9937,CATS-6,FRA,50.79,2.69,79,NA,0.00957886,-0.0288073,0.00379971,NEEurope,NA,NA
9938,WAV-8,FRA,50.65,2.99,44,NA,0.0091752,-0.0244757,0.00227861,NEEurope,NA,NA
9944,Don-0,ESP,36.83,-6.36,4,0.000261618,-0.180073,0.0054302,0.00440544,Relicts,0.666666667,1
9947,Ped-0,ESP,40.74,-3.9,1097,NA,-0.220778,0.0254318,0.00575603,Relicts,NA,NA
10020,Jl-2,CZE,49.17,16.5,271,NA,0.0141681,-0.000157996,0.0148042,EEurope,NA,NA
